Brand_names,Chinese_names,English_names,Whole_info,Years,Score_number,Reply_number
安东尼奥·普伊格,法定人数之水,·  Antonio Puig Aqua Quorum,"前调：薰衣草,小苍兰中调：老鹳草,葡萄柚后调：橡木苔,琥珀,皮革",1994,None,0
安东尼奥·普伊格,粉色芭比,·  Antonio Puig Barbie Pink,"气味：含羞草,肉豆蔻,麝香,醋栗叶,柠檬,木质香,依兰,铃兰,玫瑰",2004,None,0
安东尼奥·普伊格,蓝色芭比,·  Antonio Puig Barbie Blue,"气味：檀香木,橘子,玫瑰,茉莉,苹果,雪松,柠檬",2004,None,0
安东尼奥·普伊格,泰国生活,·  Antonio Puig Thais Life,"前调：青草,老鹳草,柠檬中调：紫罗兰,康乃馨,风信子后调：香根草,零陵香豆,琥珀",None,None,0
安东尼奥·普伊格,依赖和谐感官,·  Antonio Puig Depende De La Armonia De Los Sentidos,"前调：香柠檬,苦橙叶,橙花油,苦橙叶中调：茉莉,茶叶后调：麝香",2001,None,0
安东尼奥·普伊格,依赖蓝天,·  Antonio Puig Depende Del Azul Del Cielo,"气味：青草,花香,柑橘,木质香",2001,None,0
安东尼奥·普伊格,芭比乙,·  Antonio Puig Barbie B,"前调：苹果,橙子,香柠檬中调：红浆果,茉莉,铃兰后调：檀香木,麝香",2006,None,0
安东尼奥·普伊格,薰衣草之水,·  Antonio Puig Agua Lavanda,气味：薰衣草,2014,None,0
安东尼奥·普伊格,依赖玫瑰色,·  Antonio Puig Depende Del Color de Las Roses,"气味：苦橙叶,玫瑰,麝香",2001,None,0
安东尼奥·普伊格,艾丝缇维拉,·  Antonio Puig Estivalia,"气味：茉莉,香根草,花香",1973,None,0
安东尼奥·普伊格,春田,·  Antonio Puig Springfield,"气味：木质香,绿叶",1993,None,0
安东尼奥·普伊格,布鲁梅尔跑车,·  Antonio Puig Brummel Coupe,"气味：柑橘,醛,花香,绿叶,辛香料,橡木苔,皮革",None,None,0
安东尼奥·普伊格,夏之水,·  Antonio Puig Eau d'Ete,"前调：香柠檬,橙子,玫瑰,三叶草中调：栀子花,茉莉,桃子,依兰后调：檀香木,橡木苔,琥珀,麝香,雪松",1997,None,0
安东尼奥·普伊格,芙蓉女,·  Antonio Puig Fleur de Jour,"前调：黑加仑,柑橘,胡椒中调：茉莉,百合,玫瑰后调：橡木苔",None,None,0
安东尼奥·普伊格,阿努克,·  Antonio Puig Anouk,"气味：花香,果香",1989,None,0
安东尼奥·普伊格,布鲁梅尔跑车,·  Antonio Puig Brummel Coupe,"气味：柑橘,醛,花香,绿叶,辛香料,橡木苔,皮革",None,None,0
安东尼奥·普伊格,夏之水,·  Antonio Puig Eau d'Ete,"前调：香柠檬,橙子,玫瑰,三叶草中调：栀子花,茉莉,桃子,依兰后调：檀香木,橡木苔,琥珀,麝香,雪松",1997,None,0
安东尼奥·普伊格,芙蓉女,·  Antonio Puig Fleur de Jour,"前调：黑加仑,柑橘,胡椒中调：茉莉,百合,玫瑰后调：橡木苔",None,None,0
安东尼奥·普伊格,泰国之梦,·  Antonio Puig Thais Dreams,"前调：香柠檬,竹子,绿叶,花香中调：茉莉,玫瑰,牡丹,铃兰,桃子后调：檀香木,香草,琥珀",2001,None,0
安东尼奥·普伊格,香根草,·  Antonio Puig Vetiver de Puig,"气味：香根草,柑橘,青草,木质香,绿叶",1978,None,0
安东尼奥·普伊格,泰国情怀,·  Antonio Puig Thais Feeling,"前调：香柠檬,竹子,桃子中调：玫瑰,铃兰,牡丹后调：麝香,檀香木,香草",None,None,0
安东尼奥·普伊格,拉死狗,·  Antonio Puig Rasgo,前调：中调：后调：,1990,None,0
安东尼奥·普伊格,普尔贝尔,·  Antonio Puig Pull & Bear,"前调：鼠尾草,香柠檬,橘子中调：肉桂,辛香料,菠萝后调：木质香,琥珀,麝香",1994,None,0
安东尼奥·普伊格,布鲁梅尔,·  Antonio Puig Brummel,"气味：木质香,辛香料,花香,绿叶,柑橘",1975,None,0
安东尼奥·普伊格,蓝天,·  Antonio Puig Azur de Puig,"前调：香柠檬,橘子,百里香中调：茉莉,铃兰后调：广藿香,橡木苔,琥珀",1969,None,0
安东尼奥·普伊格,百日草,·  Antonio Puig Zinnia,"气味：花香,柑橘",1990,None,0
安东尼奥·普伊格,波士顿男士,·  Antonio Puig Boston Man,"气味：柑橘,绿叶,木质香,水",1989,None,0
安东尼奥·普伊格,海岸水之海的力量,·  Antonio Puig Agua Brava Sea Power,"气味：海水,零陵香豆,麝香,檀香木,香草,玫瑰,茉莉,苹果,广藿香",2001,None,0
安东尼奥·普伊格,布拉瓦海岸水,·  Antonio Puig Brave Agua Brava,"气味：薰衣草,香柠檬,柠檬,杜松,松树,公丁香,橡木苔,月桂叶,檀香木,麝香,鼠尾草,广藿香,香根草,皮革",2004,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Danses Orientales,"气味：辛香料,花香,热带水果",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Segolene,"气味：木质香,花香,辛香料",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Soiree d’Ete,前调：雪松中调：愈创木后调：日本扁柏木,2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a Bayonne,"前调：薄荷,葛缕子,迷迭香,薰衣草中调：无花果叶,葡萄柚后调：小茴香,芹菜籽,甘草,胡椒",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Au Fil du Temps,"前调：天芥菜,公丁香,茴芹中调：零陵香豆,香草后调：木质香",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Harraca,"气味：木质香,花香,辛香料",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Eaux d’Euskadi,"前调：杜松子,山楂,野玫瑰果,风信子中调：茶叶,葡萄柚,柠檬后调：粉红胡椒,胡椒",2006,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Garriguette,气味：草莓,None,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Red Fruits (Fruits Rouges),"气味：葡萄柚,树莓,黑莓",None,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Cuir Rouge,"前调：葡萄柚中调：鸢尾花,花香,橘子后调：皮革",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Prestige des Sitges,"气味：柠檬马鞭草,甜椒,香根草",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Cuir Rouge,"前调：葡萄柚中调：鸢尾花,花香,橘子后调：皮革",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Promenades en Arabie,"气味：木质香,花香,辛香料",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Eder,"前调：柠檬,迷迭香,薰衣草中调：柏树,雪松,松树后调：花椒,胡椒",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a Quebec,"气味：辛香料,干草,土壤,木质香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Siddhartha Esprit,"前调：芒果中调：茶叶,老鹳草后调：花椒,麝香",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Madeleine,"气味：糖,香草",None,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque La Reine Margot,"气味：花香,果香,广藿香,皮革",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Six & Nine,"气味：柑橘,花香,木质香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Melon de Cavaillon,"气味：香瓜,水",None,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Parfums d'Orient,"前调：橘子,香柠檬,鼠尾草中调：生姜,肉桂,茉莉,胡椒后调：雪松,檀香木,琥珀,麝香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Da i Niet,"气味：绿叶,土壤,橡木苔,牛肝菌",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Cuir Rouge,"前调：葡萄柚中调：鸢尾花,花香,橘子后调：皮革",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a Hossegor,"气味：绿叶,柑橘,辛香料",2010,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Promenades en Arabie,"气味：木质香,花香,辛香料",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Prestige des Sitges,"气味：柠檬马鞭草,甜椒,香根草",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Iris Basque,"气味：鸢尾花,绿叶,鸢尾根",2010,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Neiges de Russie,"前调：青柠,橘子中调：焚香后调：肉桂,香草",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Grenouille,"前调：柠檬,柑橘中调：花椒,胡椒后调：香根草,橡木",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Arantxa,"气味：辛香料,杜松子,山楂,风信子,野玫瑰果",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Arantxa,"气味：辛香料,杜松子,山楂,风信子,野玫瑰果",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a Moscou,"气味：绿叶,柑橘,花香,木质香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Orange Cannelle,"气味：橙子,肉桂",None,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Forza Italia!,"气味：绿叶,胡椒,木质香,花香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Le Parfum de Jean-Baptiste Grenouille,前调：柑橘中调：白色花系后调：木质香,2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Le Jardin de Aitatxi,"气味：小茴香,芹菜籽,土壤",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Bleu,"前调：公丁香,天芥菜,茴芹,薰衣草中调：零陵香豆后调：香草",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque La Joyeuse,"前调：铃兰,玫瑰中调：含羞草,桃子,黑加仑后调：檀香木,麝香,香草",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque La Rose de Francois Villon,"气味：花香,绿叶",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Eua de Bambous,"前调：竹子中调：樱花,铃兰后调：茉莉",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Neiges de Russie,"前调：青柠,橘子中调：焚香后调：肉桂,香草",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Eau de Lombok,"前调：柠檬,老鹳草,青草中调：茶叶后调：胡椒,麝香,愈创木",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Iris Basque,"气味：鸢尾花,绿叶,鸢尾根",2010,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Grenouille,"前调：柠檬,柑橘中调：花椒,胡椒后调：香根草,橡木",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Arantxa,"气味：辛香料,杜松子,山楂,风信子,野玫瑰果",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a Moscou,"气味：绿叶,柑橘,花香,木质香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Orange Cannelle,"气味：橙子,肉桂",None,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Forza Italia!,"气味：绿叶,胡椒,木质香,花香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Le Parfum de Jean-Baptiste Grenouille,前调：柑橘中调：白色花系后调：木质香,2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Le Jardin de Aitatxi,"气味：小茴香,芹菜籽,土壤",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Neiges de Russie,"前调：青柠,橘子中调：焚香后调：肉桂,香草",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a Versailles,"前调：天芥菜,茴芹,百合,公丁香,黑加仑,茉莉中调：零陵香豆后调：香草",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Mandalay,"前调：茶叶,榄香脂中调：广藿香后调：麝香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Vive l'Empereur!,"气味：葛缕子,迷迭香,木质香,葡萄柚,皮革,脂粉味",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Dalai Lama,"气味：柠檬,茶叶,橡木苔,老鹳草,鼠尾草,胡椒",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Christian Louis Maitre Parfumeur,"气味：橘子,依兰,鸢尾花,广藿香,桃子,胡椒,香根草,柠檬,花香",2006,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a St-Jean-de Luz,"前调：葡萄柚,橙子,橘子中调：椰子,肉桂,香草,藏红花后调：糖渍栗子,蜂蜜,杏仁糕,马卡龙,杏仁,生姜,姜饼",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Hegoak,"气味：烟草,皮革,橘子,花椒,百合,紫罗兰叶,李子",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Amour Mandarine,"气味：橘子,橙子,麝香",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Magdalena,"气味：木质香,花香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Farel,"气味：花香,木质香",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Usain Ona,"气味：麝香,皮革,木质香,橡木苔",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Calissons Gourmands,"气味：杏仁,杏仁糕,糖",None,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Douce France,"前调：橘子中调：鸢尾花,花香后调：广藿香",2007,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour sur I’Ile Vanille,"前调：香草中调：椰子后调：藏红花,肉桂",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Un Jour a Versailles,"前调：天芥菜,茴芹,百合,公丁香,黑加仑,茉莉中调：零陵香豆后调：香草",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Vive l'Empereur!,"气味：葛缕子,迷迭香,木质香,葡萄柚,皮革,脂粉味",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Christian Louis Maitre Parfumeur,"气味：橘子,依兰,鸢尾花,广藿香,桃子,胡椒,香根草,柠檬,花香",2006,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Hegoak,"气味：烟草,皮革,橘子,花椒,百合,紫罗兰叶,李子",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Mandalay,"前调：茶叶,榄香脂中调：广藿香后调：麝香",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Imaginaire,"气味：木质香,辛香料",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Cedre de Liban,"前调：辛香料,柑橘中调：花香后调：雪松",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Oui,"气味：皮革,烟草,广藿香",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque  Place des Vosges,"气味：鸢尾花,玫瑰,木质香,绿叶",2009,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Sheikh Hamad Bin Khalifa,"前调：香柠檬,橘子中调：老鹳草,胡椒后调：木质香",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Ra,"前调：柑橘,辛香料中调：花香后调：木质香",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Eau de Tobago,"前调：烟草,皮革,橘子中调：雪松,肉豆蔻后调：麝香",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Josephine Baker,"气味：木质香,花香,辛香料,麝香",2008,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Instant Secret,"气味：辛香料,东方香料",2010,None,0
圣陶尔香氛,None,Parfums et Senteurs du Pays Basque Le Parfum Basque,"前调：海水中调：广藿香后调：冷杉,杜松子",2007,None,0
拉蒙莫非扎,None,Ramon Molvizar Precious,"前调：香柠檬,玫瑰,生姜中调：莲花,睡莲,克什米尔木后调：檀香木,木质香,麝香",2013,None,0
拉蒙莫非扎,None,Ramon Molvizar Art & Silver & Perfume,"前调：苦橙叶,橙花,橙子,杏仁,荔枝,玫瑰中调：玫瑰,牡丹,蜂蜜,糖果,牛轧糖后调：麝香,鸢尾花,零陵香豆,香草,天芥菜,树莓,玫瑰",2010,None,0
拉蒙莫非扎,None,Art & Gold  Ramon Molvizar Art & Gold & Perfume (),"前调：藏红花,玫瑰,杏中调：雪松,沉香(乌木),焦糖后调：麝香,香草,琥珀,黑巧克力",2016,None,0
拉蒙莫非扎,None,Art & Silver  Ramon Molvizar Art & Silver & Perfume (),"前调：香柠檬,葡萄柚,小豆蔻,榄香脂中调：老鹳草,雪松,肉桂后调：琥珀,香根草,麝香,沉香(乌木),香草",2016,None,0
拉蒙莫非扎,None,Oriental Goldskin Ramon Molvizar Musk Oriental Goldskin,"前调：香柠檬,生姜,绿叶中调：花香,茉莉,莲花,睡莲后调：麝香",2007,None,0
拉蒙莫非扎,None,Ramon Molvizar Black Cube,"前调：薰衣草,老鹳草,肉豆蔻,小豆蔻,芫荽,橘子,粉红胡椒中调：香根草,琥珀,焚香,沉香(乌木),紫罗兰,木兰后调：麝香,檀香木,雪松,安息香脂",2010,None,0
拉蒙莫非扎,None,Ramon Molvizar Sol (Sun),"前调：柠檬,香柠檬,生姜中调：玫瑰,兰花,茉莉,莲花后调：麝香,木质香,糖",2009,None,0
拉蒙莫非扎,None,Ramon Molvizar elements,"前调：铃兰,香瓜,木质香,土壤,八角,老鹳草,胡椒,肉豆蔻中调：水,辛香料,植物块茎,广藿香,茉莉,玫瑰,雪松后调：广藿香,雪松,树脂,橡木苔,檀香木,沉香(乌木),香草,琥珀",2011,None,0
拉蒙莫非扎,None,White Goldskin Ramon Molvizar Pure White Goldskin,"前调：橙花,臭氧,桂花中调：琥珀,香草,红浆果后调：香根草,麝香,木质香,焚香",2001,None,0
拉蒙莫非扎,None,Luna Moon Ramon Molvizar Luna (Moon),"前调：罗勒,小豆蔻,芫荽中调：木质香后调：琥珀,麝香",2009,None,0
拉蒙莫非扎,None,Ramon Molvizar Art & Gold & Perfume,"前调：苦橙叶,橙花,橙子,杏仁,荔枝,茴芹,老鹳草中调：牡丹,糖果,茉莉,葛缕子,玫瑰,蜂蜜,牛轧糖后调：麝香,广藿香,零陵香豆,香草,天芥菜,树莓,鸢尾花,沉香(乌木)",2010,None,0
拉蒙莫非扎,None,Ramon Molvizar Sol Sun,"前调：生姜,香柠檬,柠檬中调：茉莉,莲花,玫瑰,兰花后调：木质香,麝香,糖",2009,None,0
拉蒙莫非扎,None,Ramon Molvizar Black Goldskin,"前调：辛香料,果香中调：檀香木,花香后调：麝香,香草",2008,None,0
拉蒙莫非扎,None,Ramon Molvizar Smart Goldskin,"前调：绿叶,辛香料,花香中调：木质香,檀香木,果香后调：麝香,香草,树莓",2002,None,0
拉蒙莫非扎,None,Ramon Molvizar Goldskin,"前调：柠檬,树莓,木兰,紫罗兰,兰花,梨,香瓜中调：晚香玉,小豆蔻,木质香,葡萄,李子,糖后调：檀香木,麝香",1999,None,0
拉蒙莫非扎,None,Ramon Molvizar elements,"前调：仙客来,铃兰,香瓜,木质香,土壤,柠檬,树莓,玫瑰中调：水,辛香料,木质香,植物块茎,玫瑰,橙花油,茉莉,生姜后调：广藿香,雪松,树脂,麝香,琥珀,香草,香根草,檀香木,沉香(乌木),蜂蜜",2011,None,0
时尚,None,Alta Moda Midnight Dreams,"前调：柑橘中调：广藿香,玫瑰后调：琥珀,香草",None,None,0
时尚,None,Alta Moda Roset,"前调：柑橘,牡丹中调：玫瑰,桂花后调：广藿香,檀香木",None,None,0
时尚,None,Alta Moda Just Gold,"前调：橘子,葡萄柚,薄荷中调：玫瑰,肉桂,辛香料后调：皮革,广藿香,木质香,琥珀,雪松",None,None,0
时尚,None,Alta Moda Real,"前调：蜜橘,枇杷,桂花,荔枝,橘子,醋栗叶中调：木兰,椴树花,波罗尼花,小苍兰,大米,茉莉,玫瑰后调：麝香,鸢尾花,檀香木,琥珀",None,None,0
